"title","content","date","variant","images","verified","author","rating","product","url"
"No es lo que esperaba","Si buscais un espejo de aumento con iluminación, este no es el adecuado. Seguramente es fallo mio por no fijarme, pero con 12 pestañas abiertas buscando el mejor espejo de aumento con iluminación no me dejó ver lo que era esencial, NO ES DE AUMENTO, eso si, viene un espejo de 8 centímetro de diamentro en material plástico con aumento X10. No lo devuelvo por ser yo quien no se fijo lo suficiente. Por lo demás nada que objetar, es decorativo, buena calidad del material plastico, facil de montar y elegante, lastima que NO SEA DE AUMENTO. Gracias Leer más","Revisado en España el 19 de febrero de 2020","","","","Albert","2,0 de 5 estrellas","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"Excelente espejo para maquillarte","Tenía mis dudas al comprarlo y ha superado con creces las expectativas!! Un espejo funcional, cómodo, grande pero con un tamaño adecuado para la cómoda o tocador, con luz propia ya sea por baterías o conectado a la corriente, con una parte más pequeña portable de aumento 10x perfecta para hacerse las cejas... Estoy más que encantada y lo recomiendo muchísimo tanto para uso personal como para regalo. Vino muy bien embalado y es súper fácil de armar! Leer más","Revisado en España el 12 de noviembre de 2019","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","larylimia","5,0 de 5 estrellas","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"No se sostiene","Al llegar todo parecía correcto, pero transcurridos unos pocos días comprobamos que el eje no sujeta el espejo y es imposible mantenerlo a la inclinación deseada. Siempre se coloca a 90º por su propio peso. Esto hace que no sea nada cómodo de utilizar. La peana no se puede quitar una vez colocada, así que ahí tenemos otro gran inconveniente. No recomendable, dado que es bastante caro para lo poco que ha llegado a servir. Leer más","Revisado en España el 9 de septiembre de 2017","","","","Alfonso M M","2,0 de 5 estrellas","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"Precioso","Es precioso, lo compre para mi hija de 17 años y le ha encantado , es perfecto, justo lo que pone en la descripción y con 3 años de garantía Leer más","Revisado en España el 10 de mayo de 2020","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","Cliente Amazon","5,0 de 5 estrellas","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"Genial","A sido para regalo de cumpleaños para mi hija y la verdad que le a encantado tiene buenos espejos uno grande sin aumento y dos pequeños con un buen aumento y un tercero alargado con algo de aumento Muy buen regalo Leer más","Revisado en España el 17 de junio de 2020","","","","Blanca Esther","4,0 de 5 estrellas","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"Un éxito - muy recomendable","Fue un regalo para mi hija adolescente y se lo lleva allí donde vamos, un éxito, buena apariencia, se puede desmontar el pie y así transportarlo fácilmente. Acierto total!!  Por ponerle una pega, sería perfecto si el pie se pudiera hacer más alto. Leer más","Revisado en España el 27 de septiembre de 2018","","","","imc+ecp","5,0 de 5 estrellas","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"ideal para maquillarte","este espejo lo compré para maquillarme a diario, y es una maravilla. Es muy cómodo porque no ocupa nada, lo puedes plegar e incluso llevártelo de viaje, el espejo es muy nítido y te ves a la perfección, gracias a la luz regulable que tiene puedes verte mejor sobretodo sino cuentas con mucha mas luz a parte de esta. la luz va a pilas, pero también trae un cable que se puede conectar a la corriente o a un pc. Estoy encantada con él. Leer más","Revisado en España el 11 de diciembre de 2018","","","","lydia tabas","5,0 de 5 estrellas","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"","Your browser does not support HTML5 video. Der Spiegel ist wirklich klasse. Entweder durch die mitgelieferten Batterien oder durch den USB Anschluss benutzbar. Die Helligkeit ist klasse. Ich nutze ihn meistens wenn die Rolladen noch unten sind und ich auf das Raumlicht angewiesen bin. Zusaetzlich wird ein kleiner 10 Fach Spiegel mitgeliefert. Es gibt einen Touch An/Ausschalter auf der Vorderseite des Spiegels und einen Knopf auf der Rückseite über dem USB Anschluss. Leer más","Revisado en Alemania el 28 de marzo de 2018","","","","GrobisHeaven","","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"","Dieser beleuchtete Kosmetikspiegel ist jeden Cent wert ! Der Spiegel kam gut verpackt und sehr schnell bei mir an. Die für die Belichtung benötigten Batterien sind ebenfalls mit dabei und man kann das Batteriefach ohne Werkzeug öffnen. Die Beleuchtung lässt sich duch einen On-Knopf an der Rückseite, wie auch auf dem Spiegel selbst via Touch anschalten. Mittels Touch lässt sich die Helligkeit des Spiegels einstellen. Für jede Tageszeit ist also für Belichtung gesorgt. Der Spiegel ist zudem noch neigbar und die seitlichen Spiegel lassen sich ebenfalls individuell einstellen. Für Leute, die nicht so gut sehen oder einfach etwas genauer sehen möchten ist noch ein Spiegel mit 10-facher Vergrößerung dabei. Auf der Rückseite dieses kleineren Spiegels befinden sich zwei Saugnoppen, mit denen man den kleinen Spiegel überall befestigen kann. Ich persönlich benutze den kleinen Spiegel auch um die zwei Seitenteile des großen Spiegels nach Gebrauch zu verschließen. So kann ich den Spiegel einpachen und muss keine Angst haben, dass durch unanbsichtliche Öffnung der Teile Kratzer entstehen. Leer más","Revisado en Alemania el 13 de abril de 2019","","","","Unter Strom","","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"","Your browser does not support HTML5 video. Der Spiegel ist Top und super Schön. Die 5x und 7x Spiegel sind gut und erleichtert das Schminken oder Augenbrauen Zupfen aber auch die Lashes aufs Auge zu Kleben. Die verschiedenen Lichtern sind super aber ich empfehle das Hellste Licht somit sieht man sämtliche Sachen und beim Schminken wird es Garantiert zum Top look. Leer más","Revisado en Alemania el 16 de febrero de 2020","","","","Katherine Wascher","","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"","This mirror is really lovely, it’s a great size and very sturdy feeling. There are two switches to turn the lights on, one at the back and one on the central mirror. The only reason for 2 stars is after owning for only 2 days the switch on the central mirror stopped working so I can only illuminate by the back switch. Minor issue but as it was quite expensive I’d have expected better Leer más","Revisado en Reino Unido el 11 de diciembre de 2018","","","","Blondemum","","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"","I use this product for putting on my makeup, perfect size and the lighting helps make things easier. The magnification mirror is amazing, as I wear glasses for reading so find putting on mascara, plucking eyebrows etc difficult but not with this combination. Nice sturdy stand and easy to changed angle. The touch light on button works well with only a soft touch needed. Came well packaged and was easy to put together, also included the batteries needed and the usb cable if preferred. One of the best products I have purchased. Leer más","Revisado en Reino Unido el 18 de octubre de 2018","","","","aannels","","","https://www.amazon.es/maquillaje-pantalla-suplementario-ajustable-iluminaci%C3%B3n/dp/B06XY28L4N/ref=sr_1_63?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-63
"
"La buena visión.","Me ha encantado. Leer más","Revisado en España el 8 de marzo de 2019","","","","Cliente Amazon","5,0 de 5 estrellas","","https://www.amazon.es/Wenko-Espejo-Aumento-Cosm%C3%A9tica-Plateado/dp/B0034KYQ2G/ref=sr_1_64?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-64
"
"","Very good great and easy to fit Leer más","Revisado en Reino Unido el 11 de marzo de 2018","","","","T. C. Anderton","","","https://www.amazon.es/Wenko-Espejo-Aumento-Cosm%C3%A9tica-Plateado/dp/B0034KYQ2G/ref=sr_1_64?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-64
"
"","Bought this for a relative who has sight issues.  Fixed lovely in the bathroom and really does the job for him. Leer más","Revisado en Reino Unido el 8 de mayo de 2014","","","","Nettie","","","https://www.amazon.es/Wenko-Espejo-Aumento-Cosm%C3%A9tica-Plateado/dp/B0034KYQ2G/ref=sr_1_64?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-64
"
"","The mirror is good but instead of grinding the outer edge there is a thin plastic trim which cheapens the visual appearance of the item. Leer más","Revisado en Reino Unido el 24 de abril de 2013","","","","Mr Ian Hughes","","","https://www.amazon.es/Wenko-Espejo-Aumento-Cosm%C3%A9tica-Plateado/dp/B0034KYQ2G/ref=sr_1_64?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-64
"
"","Ich habe mir diesen Spiegel in meinen Badschrank geklebt, da ich am Hauptspiegel nichts drauf haben möchte. Er hält sehr gut (eine ca. 2mm dicke Schaumstoff-Zwischenlage ermöglicht ein gleichmäßiges Kleben). Die Vergrößerung ist absolut ausreichend und speziell für Augen-Make-Up geeignet! Leer más","Revisado en Alemania el 5 de abril de 2018","","","","Neccaya","","","https://www.amazon.es/Wenko-Espejo-Aumento-Cosm%C3%A9tica-Plateado/dp/B0034KYQ2G/ref=sr_1_64?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-64
"
"","Der Spiegel sollte beim Schminken/Rasieren genutzt werden. Die Vergrößerung ist gerade noch ausreichend, allerdings muss immer genau der Winkel stimmen, in dem man hinein sieht, sonst ist das Bild ziemlich verzerrt. Die Größe des Spiegels ist an der Schmerzgrenze. Da die Vergrößerungsspiegel in der Regel nicht plan sondern etwas gebogen sind und ich ihn an der Innenseite der Spiegelschranktür angebracht habe, war die Größe leider dadurch beschränkt. Positiv zu erwähnen ist der Klebepad auf der Rückseite, haftet sehr gut. Leer más","Revisado en Alemania el 20 de enero de 2017","","","","Krimi-Fan","","","https://www.amazon.es/Wenko-Espejo-Aumento-Cosm%C3%A9tica-Plateado/dp/B0034KYQ2G/ref=sr_1_64?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-64
"
"Muy bonito y cómodo","Perfecto, muy cómodo de usar para maquillarse. Tiene un botón táctil en el centro que enciende la luz lateral del espejo. Cuenta con tres niveles de luz, por cada pulsación al botón. Me gusta que puedes conectarlo a un USB o directamente con 4 pilas normales. Además tiene un espejo pequeño con 5 aumentos que puedes poner pegado encima del grande con unas ventosas. Leer más","Revisado en España el 30 de abril de 2020","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","Beto","5,0 de 5 estrellas","","https://www.amazon.es/Kasimir-Maquillaje-Definici%C3%B3n-Profesional-Escritorio/dp/B083K97JCD/ref=sr_1_65?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-65
"
"Está bien","El diseño es muy bonito, el tamaño perfecto, la luz que emite un plus a la hora de depilar cejas. Muy útil también la bandeja de abajo que sirve para dejar pendientes o incluso un pequeño cepillo de pelo u otros objetos de tamaño pequeño. Lo único que no me acaba es que es algo inestable, la barra que une el espejo con la base si la tocas sin querer mientras te arreglas se mueve todo el espejo. Aún así, muy contenta con la compra. Leer más","Revisado en España el 23 de julio de 2020","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","Blanquita","4,0 de 5 estrellas","","https://www.amazon.es/Kasimir-Maquillaje-Definici%C3%B3n-Profesional-Escritorio/dp/B083K97JCD/ref=sr_1_65?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-65
"
"Mucha luz","Ideal para el baño o como espejo tocador, dispone de tres intensidades presionando al símbolo del espejo ""on"", para hacerme las cejas uso la intensidad baja es mas que suficiente, porque ilumina mucho, pero para hacerme la limpieza facial la puse al máximo y poder eliminar bien los poros. El detalle de la base para objetos,  me gusta, una opción para tener a mano y tenerlo mas ordenado, y en mi caso los gatos si pongo las pinzas, el coletero o cualquier cosa, no se porque, pero no me cogen. Leer más","Revisado en España el 4 de mayo de 2020","","","","Cristina","5,0 de 5 estrellas","","https://www.amazon.es/Kasimir-Maquillaje-Definici%C3%B3n-Profesional-Escritorio/dp/B083K97JCD/ref=sr_1_65?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-65
"
"Estoy muy contento con el espejo","Estoy encantado con el espejo, no sabía que traía un espejo redondo de cinco aumentos para ver más de cerca. No hace falta ponerle pilas si quieres que se encienda el led puedes conectarlo con el cable que trae, si no le pones las pilas y funciona perfectamente. Se ve muy bien y muy fácil de transportar además puede girar 180 grados. Estoy muy contento, lo recomiendo totalmente Leer más","Revisado en España el 22 de agosto de 2020","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","Ezequiel","5,0 de 5 estrellas","","https://www.amazon.es/Kasimir-Maquillaje-Definici%C3%B3n-Profesional-Escritorio/dp/B083K97JCD/ref=sr_1_65?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-65
"
"Contentísima","Llevaba tiempo buscando un espejo con pie para maquillarme más cómodamente en el escritorio, y este es perfecto, el tamaño es ideal, la luz al tener tres modos se ajusta muy bien y al ser una luz blanca favorece mucho el maquillarse bien, aparte de que salen unas fotos preciosas con la luz del espejo. Por otro lado se puede ajustar la inclinación lo que también es un plus, es mediano y queda divino para tenerlo junto con el maquillaje. Leer más","Revisado en España el 30 de octubre de 2020","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","Lala","5,0 de 5 estrellas","","https://www.amazon.es/Kasimir-Maquillaje-Definici%C3%B3n-Profesional-Escritorio/dp/B083K97JCD/ref=sr_1_65?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-65
"
"buena iluminación","Me ha gustado el detalle de la iluminación, con las diferentes intensidades, tiene 3 intensidades diferentes y está muy bien. El tamaño del espejo es adecuado y como detalle muy interesante es el pequeño espejo que tiene de 5 aumentos. Otro detalle que no me esperaba, es la opción de conectarlo a red eléctrica o enchufarlo a pilas. Leer más","Revisado en España el 23 de mayo de 2020","","","","RICARDO","5,0 de 5 estrellas","","https://www.amazon.es/Kasimir-Maquillaje-Definici%C3%B3n-Profesional-Escritorio/dp/B083K97JCD/ref=sr_1_65?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-65
"
